gmap_id,name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x88891b911ee77ee5:0xaaa1f52e41ac5e74,Maki Fresh - Downtown,"Maki Fresh - Downtown, 420 20th St N #100a, Birmingham, AL 35203",33.5176223,-86.8084026,"['Japanese restaurant', 'Sushi restaurant']",4.4,18,,"[['Friday', '8AM–3PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–3PM'], ['Tuesday', '8AM–3PM'], ['Wednesday', '8AM–3PM'], ['Thursday', '8AM–3PM']]"
0x889292df67db569d:0xd909451a768f27dd,Yummy Bowl,"Yummy Bowl, 1879 S St Andrews St, Dothan, AL 36301",31.199265599999997,-85.3968831,['Japanese restaurant'],4.6,198,$,"[['Friday', '11AM–4PM'], ['Saturday', '11AM–4PM'], ['Sunday', '11AM–4PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–4PM'], ['Wednesday', '11AM–4PM'], ['Thursday', '11AM–4PM']]"
0x88626cb66ea47319:0x72369c3a375e1435,Nori Japan,"Nori Japan, 2801 S Memorial Pkwy #50, Huntsville, AL 35801",34.7068164,-86.58754429999999,['Japanese restaurant'],3.7,28,$,"[['Thursday', '10:30AM–8PM'], ['Friday', '10:30AM–8PM'], ['Saturday', '10:30AM–8PM'], ['Sunday', '12–6PM'], ['Monday', '10:30AM–8PM'], ['Tuesday', '10:30AM–8PM'], ['Wednesday', '10:30AM–8PM']]"
0x88623f44b7abca49:0x364c2f1d3082fb88,Sakura Cafe,"Sakura Cafe, 12835 US-231, Hazel Green, AL 35750",34.887324299999996,-86.5699618,['Japanese restaurant'],4.7,185,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '12–9PM'], ['Sunday', '11AM–8:30PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
0x88886136ab2ea63b:0x2be6c8e94289bf24,Sakura Japanese Restaurant,"Sakura Japanese Restaurant, 300 Hwy 78 W, Jasper, AL 35501",33.8498515,-87.2772155,['Japanese restaurant'],4.3,268,$$,"[['Thursday', '11AM–8PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–8PM'], ['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM']]"
0x886269b1db74773f:0xac6ff40ad91194c1,Aki Japanese Cuisine,"Aki Japanese Cuisine, 6125 University Dr NW Suite B18, Huntsville, AL 35806",34.7416389,-86.675286,"['Japanese restaurant', 'Bubble tea store', 'Chinese restaurant', 'Ramen restaurant', 'Sushi restaurant']",4.8,106,,"[['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM']]"
0x887d58704fa7fd05:0x36aeb0c9658bcc16,Tokyo Steak House and Sushi,"Tokyo Steak House and Sushi, 14001 US-43 #17, Russellville, AL 35653",34.496080299999996,-87.7248298,"['Restaurant', 'Japanese restaurant']",4.4,262,$$,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9PM']]"
0x887d45fec89a89b1:0x3d1274d90eb123ff,Ichiban Japanese Restaurant,"Ichiban Japanese Restaurant, 1207 S Jackson Hwy, Sheffield, AL 35660",34.748574,-87.700372,"['Japanese restaurant', 'Restaurant']",4.6,438,$$,"[['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM']]"
0x889a4d07ce0e9723:0x527ace4dab9ba148,Osaka Japanese restaurant,"Osaka Japanese restaurant, 3827 Airport Blvd Rd, Mobile, AL 36609",30.6754727,-88.14203429999999,['Japanese restaurant'],4.6,47,$$,"[['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM']]"
0x889a4dbd7d319873:0xb026354174f17706,Golden Bowl,"Golden Bowl, 309 Bel Air Blvd, Mobile, AL 36606",30.675306,-88.1175219,"['Restaurant', 'Asian restaurant', 'Chinese restaurant', 'Chinese takeaway', 'Japanese restaurant', 'Japanese steakhouse', 'Korean barbecue restaurant', 'Korean restaurant', 'Thai restaurant']",4.5,98,$$,"[['Monday', 'Closed'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM']]"
0x888cf29916b9a31b:0x3eac9d4c4d39b514,Mikata,"Mikata, 323 Airport Rd, Auburn, AL 36830",32.6104254,-85.4436697,['Japanese steakhouse'],4.5,505,$$,"[['Monday', '5–9PM'], ['Tuesday', '5–9PM'], ['Wednesday', '5–9PM'], ['Thursday', '5–9PM'], ['Friday', '5–10PM'], ['Saturday', '5–10PM'], ['Sunday', '5–9PM']]"
0x8889237a9d63693d:0x5a7fb43a8402db71,OEC Japanese Express,"OEC Japanese Express, 3732 Lorna Rd, Hoover, AL 35216",33.380032899999996,-86.8008583,['Japanese restaurant'],4.3,18,,"[['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM']]"
0x889a43a1ed7689bb:0xc08313cc13208de9,Hibachi On the Go,"Hibachi On the Go, 28825 US-98, Daphne, AL 36526",30.645606299999997,-87.9133689,['Japanese restaurant'],4.2,38,,"[['Monday', '11AM–9:30PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM']]"
0x888a787913a9aed3:0x290db0a2e410c08e,Sumo Teriyaki Grill,"Sumo Teriyaki Grill, 1106 Gault Ave S, Fort Payne, AL 35967",34.431180499999996,-85.732126,['Japanese restaurant'],4.4,197,,"[['Sunday', '11AM–8PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM']]"
0x888923a7234bbe1f:0x9b6bca454db82e78,Teriyaki Madness,"Teriyaki Madness, 4741 Chace Cir Ste 113, Hoover, AL 35244",33.3679363,-86.799763,"['Asian fusion restaurant', 'Caterer', 'Fast food restaurant', 'Gluten-free restaurant', 'Japanese restaurant', 'Restaurant']",4.1,106,$,"[['Sunday', '11AM–8PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM']]"
0x8889166b239aaaab:0xbb392bdb7e34d7be,Golden City 2,"Golden City 2, 3000 Meadow Lake Dr #113, Birmingham, AL 35242",33.4171896,-86.6783604,"['Asian fusion restaurant', 'Asian restaurant', 'Chinese restaurant', 'Japanese restaurant']",4.3,136,$$,"[['Saturday', '4–8:30PM'], ['Sunday', '11AM–8:30PM'], ['Monday', '11AM–8:30PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–8:30PM']]"
0x889bb2eab5100b89:0x54d267f3b6e0838,Rock N Roll Sushi,"Rock N Roll Sushi, 6345 Airport Blvd, Mobile, AL 36608",30.676531999999998,-88.1890184,"['Sushi restaurant', 'Japanese restaurant', 'Restaurant']",4.4,298,$$,"[['Saturday', '11AM–9:30PM'], ['Sunday', '12–8:30PM'], ['Monday', '11AM–8:30PM'], ['Tuesday', '11AM–8:30PM'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–9:30PM']]"
0x8889f90bd298ba0b:0xd4b3a4af6833fac0,Sapporo Japanese Steakhouse,"Sapporo Japanese Steakhouse, 14401 US-431, Guntersville, AL 35976",34.322924,-86.31333,['Japanese steakhouse'],4.0,64,$$,"[['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM']]"
0x889a43a1ed76b25b:0x2813bba0e8053c3a,Japanese Express,"Japanese Express, 28825 US-98, Daphne, AL 36526",30.645606299999997,-87.9133689,['Japanese restaurant'],4.4,108,$,"[['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM']]"
0x889a054401ac95b7:0xba9b5e8c415c84fb,Mikato Japanese Restaurant,"Mikato Japanese Restaurant, 3800 Gulf Shores Pkwy #200, Gulf Shores, AL 36542",30.301788499999997,-87.68018029999999,"['Japanese steakhouse', 'Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",3.9,388,$$,"[['Saturday', '4–10PM'], ['Sunday', '4–10PM'], ['Monday', '4–10PM'], ['Tuesday', '4–10PM'], ['Wednesday', '4–10PM'], ['Thursday', '4–10PM'], ['Friday', '4–10PM']]"
0x888c2c81482d0ff5:0x18451a827892e8b,Miyako Japanese Steak & Sushi,"Miyako Japanese Steak & Sushi, 8173 Vaughn Rd, Montgomery, AL 36116",32.339365,-86.1708026,"['Japanese restaurant', 'Restaurant', 'Steak house', 'Sushi restaurant']",4.3,314,$$,"[['Friday', '4–10PM'], ['Saturday', '4–10PM'], ['Sunday', '4–9PM'], ['Monday', '4–9:30PM'], ['Tuesday', '4–9:30PM'], ['Wednesday', '4–9:30PM'], ['Thursday', '4–9:30PM']]"
0x8889040848276099:0xe66fce2291e98757,Sushi Village,"Sushi Village, 592 Fieldstown Rd, Gardendale, AL 35071",33.6530159,-86.8206795,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.5,398,$,"[['Friday', '11AM–3PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–3PM'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM']]"
0x888a395bb40c1eeb:0xf7ee1f7a6c465e8d,Fuji Restaurant,"Fuji Restaurant, 1419 Rainbow Dr, Gadsden, AL 35901",33.9852546,-86.0055659,"['Japanese restaurant', 'Restaurant']",4.2,130,$$,"[['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM']]"
0x889bcd70e3dba237:0xf786d721e340849f,Cudjo Seafood,"Cudjo Seafood, 12953 North, Wintzell Ave, Bayou La Batre, AL 36509",30.4214223,-88.2440077,"['Seafood restaurant', 'American restaurant', 'Caterer', 'Family restaurant', 'Italian restaurant', 'Japanese restaurant', 'Mexican restaurant', 'Restaurant', 'Seafood market']",4.8,88,,"[['Friday', '11AM–8PM'], ['Saturday', '11AM–8PM'], ['Sunday', '1–7PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM'], ['Thursday', '11AM–7PM']]"
0x889278e6bc815769:0x313c2e9d81bbc353,Minako Japanese restaurant,"Minako Japanese restaurant, 2704 S N US Hwy 231, Ozark, AL 36360",31.4347708,-85.63477669999999,"['Japanese steakhouse', 'Japanese restaurant']",4.5,216,$$,"[['Thursday', '11AM–2PM'], ['Friday', '11AM–9PM'], ['Saturday', 'Closed'], ['Sunday', '12AM–8PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM']]"
0x888a38d4c5758f77:0xe477182c70382d16,Sakura Japanese Cuisine Hibachi & Sushibar,"Sakura Japanese Cuisine Hibachi & Sushibar, 1704 E Meighan Blvd, Gadsden, AL 35903",33.9974144,-85.96690919999999,['Japanese restaurant'],4.7,128,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9PM']]"
0x889293473be22631:0xd511d5ce6715e4ea,kinza,"kinza, 1640 Ross Clark Cir, Dothan, AL 36301",31.1970611,-85.3752013,['Japanese restaurant'],4.5,178,$$,"[['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '4:30–10PM'], ['Sunday', '11AM–2PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM']]"
0x888c2b7983df68a9:0xd42e15119888f70d,Asia Bistro & Seafood,"Asia Bistro & Seafood, 7839 Vaughn Rd, Montgomery, AL 36116",32.339165099999995,-86.1812751,"['Asian restaurant', 'Asian fusion restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Restaurant', 'Thai restaurant']",4.5,118,,"[['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM']]"
0x889a053f24375891:0x57548335c234ed63,Aji Sai Asian Cuisine,"Aji Sai Asian Cuisine, 160 Cotton Creek Dr, Gulf Shores, AL 36542",30.2987805,-87.6813811,"['Chinese restaurant', 'Asian restaurant', 'Japanese restaurant', 'Malaysian restaurant', 'Sushi restaurant', 'Thai restaurant']",4.1,298,$$,"[['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–10PM']]"
0x88891bc3635e2fa3:0xa47bef219c245150,IKKO Japanese Ramen and Sushi,"IKKO Japanese Ramen and Sushi, 1909 11th Ave S #2603, Birmingham, AL 35205",33.4999652,-86.7972319,"['Japanese restaurant', 'Ramen restaurant', 'Sushi restaurant']",4.4,1018,,"[['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM']]"
0x88628b7b65e9a1ed:0x7ee27f79e3619019,Samurai Steakhouse,"Samurai Steakhouse, 702 US Hwy 72 W, Athens, AL 35611",34.7903944,-86.97716199999999,"['Steak house', 'Japanese restaurant', 'Sushi restaurant']",4.6,358,$$,"[['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', 'Closed']]"
0x889a4e0b1ed42fb1:0x80d42b095a19621,Fuji San,"Fuji San, 2000 Airport Blvd, Mobile, AL 36606",30.676762999999998,-88.087111,"['Sushi restaurant', 'Asian fusion restaurant', 'Cafe', 'Coffee shop', 'Japanese restaurant']",4.3,348,$$,"[['Tuesday', '10AM–8PM'], ['Wednesday', '10AM–8PM'], ['Thursday', '10AM–8PM'], ['Friday', '10AM–9PM'], ['Saturday', '10AM–9PM'], ['Sunday', '10AM–8PM'], ['Monday', '10AM–8PM']]"
0x888c94a8a59b48b5:0xe3717f6ec1e12065,Wasabi Japanese Sushi & Thai Cuisine,"Wasabi Japanese Sushi & Thai Cuisine, 1103 Columbus Pkwy, Opelika, AL 36804",32.643088,-85.350487,"['Japanese restaurant', 'Sushi restaurant', 'Thai restaurant']",4.3,448,$$,"[['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–10PM']]"
0x889a406f7ec355bb:0x5b9f92231de401e5,Tokyo Asian Cuisine,"Tokyo Asian Cuisine, 94 Plantation Pointe Rd, Fairhope, AL 36532",30.524828799999998,-87.88467299999999,"['Japanese restaurant', 'Chinese restaurant', 'Sushi restaurant']",4.4,258,$$,"[['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM'], ['Saturday', '12–2:30PM'], ['Sunday', '11:30AM–9PM'], ['Monday', 'Closed']]"
0x889a410b9831fce3:0xa5a6e7dbbede3ce1,Daruma Japanese Steak House,"Daruma Japanese Steak House, 27955 US-98, Daphne, AL 36526",30.6311324,-87.9138361,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.3,398,$$,"[['Tuesday', '11AM–9:15PM'], ['Wednesday', '11AM–9:15PM'], ['Thursday', '11AM–9:15PM'], ['Friday', 'Closed'], ['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:15PM'], ['Monday', '11AM–9PM']]"
0x8886020168c4bc03:0x9ae2945ff99da871,Tokyo Japanese Steak and Sushi Bar,"Tokyo Japanese Steak and Sushi Bar, 6521 Alabama Hwy 69 S l, Tuscaloosa, AL 35405",33.148762999999995,-87.5438046,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.5,148,$$,"[['Monday', '4:30–9PM'], ['Tuesday', '4:30–9PM'], ['Wednesday', '4:30–9PM'], ['Thursday', '4:30–9PM'], ['Friday', '4:30–9:30PM'], ['Saturday', '4:30–9:30PM'], ['Sunday', 'Closed']]"
0x88891b917ad784a9:0x2ea739ba6dc6574d,Shu Shop,"Shu Shop, 1820 3rd Ave N, Birmingham, AL 35203, United States",33.5155436,-86.80890629999999,"['Ramen restaurant', 'Japanese restaurant']",4.5,473,$$,"[['Sunday', 'Closed'], ['Monday', '5–10PM'], ['Tuesday', '5–10PM'], ['Wednesday', '5–10PM'], ['Thursday', '5–10PM'], ['Friday', '5–10PM'], ['Saturday', '5–10PM']]"
0x886269412b6c7075:0xb1de50aee9553ef0,Tokyo Japanese Steak House,"Tokyo Japanese Steak House, 1105 Wayne Rd NW, Huntsville, AL 35806",34.7457219,-86.6785364,['Japanese restaurant'],3.9,438,$$,"[['Sunday', '12–9PM'], ['Monday', 'Closed'], ['Tuesday', '4:30–9PM'], ['Wednesday', '4:30–9PM'], ['Thursday', '4:30–9PM'], ['Friday', '4:30–9PM'], ['Saturday', '4:30–9PM']]"
0x88892185b7e60f9f:0x47b2ea6b0b639a22,Yuki Japanese Restaurant,"Yuki Japanese Restaurant, 2760 John Hawkins Pkwy Suite 108, Hoover, AL 35244",33.361001,-86.826706,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.0,228,$$,"[['Sunday', '11AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '11AM–10PM']]"
0x889bb3447fd666f3:0x8180cee87a7bfaf0,See-Wee-Roll Japanese Restaurant,"See-Wee-Roll Japanese Restaurant, 4721 Airport Blvd, Mobile, AL 36608",30.6756155,-88.17477269999999,['Japanese restaurant'],4.4,485,$$,"[['Sunday', '11AM–9:30PM'], ['Monday', '11AM–2:30PM'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM'], ['Saturday', '11AM–10:30PM']]"
0x889a43103d9a769f:0xd77cce3be0046247,Oishi Japanese Sushi Bar and Grill,"Oishi Japanese Sushi Bar and Grill, 23000 Town Centre Ave #800, Spanish Fort, AL 36527",30.661185399999997,-87.9044593,"['Japanese restaurant', 'Sushi restaurant', 'Sushi takeaway']",4.5,277,,"[['Sunday', '12–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM']]"
0x888ced55fed38d7b:0xd6102529f4367f1,Hibachi Sushi Grill & Buffet,"Hibachi Sushi Grill & Buffet, 3903 Pepperell Pkwy, Opelika, AL 36801",32.6292839,-85.43751519999999,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",3.7,897,$,"[['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM']]"
0x8888dc1f54342a4b:0xc0a7fc5bdd7f6b12,Ninja Japanese Sushi & Steak House,"Ninja Japanese Sushi & Steak House, 4847 Promenade Pkwy, Bessemer, AL 35022",33.3339942,-86.9881133,"['Japanese restaurant', 'Japanese steakhouse', 'Restaurant', 'Sushi restaurant']",4.3,687,$$,"[['Saturday', '11:30AM–9PM'], ['Sunday', '11:30AM–9PM'], ['Monday', '11:30AM–2:30PM'], ['Tuesday', '11:30AM–2:30PM'], ['Wednesday', '11:30AM–2:30PM'], ['Thursday', '11:30AM–2:30PM'], ['Friday', '11:30AM–2:30PM']]"
0x886268e7c9d8550f:0xc55bb20c537398a3,Four Leaves Asian Restaurant,"Alabama, Huntsville, University Dr NW, Four Leaves Asian Restaurant邮政编码: 35806",34.7563538,-86.71060109999999,"['Pan-Asian restaurant', 'Asian fusion restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Mandarin restaurant', 'Sushi restaurant']",4.4,825,$$,"[['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM']]"
0x889a4d753db3ae55:0x77ce04b3e87a3428,Wasabi Sushi & Noodles,"Wasabi Sushi & Noodles, 3654 Airport Blvd, Mobile, AL 36608",30.677021,-88.1304474,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.4,177,$$,"[['Saturday', '12–9PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM']]"
0x889bb28e0bb3ad03:0xdf02bb65de04570b,Japanese express,"Japanese express, 6750 Airport Blvd, Mobile, AL 36608",30.682419999999997,-88.19818599999999,['Japanese restaurant'],4.5,128,$,"[['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM']]"
0x8889191ccecf2a77:0x7f068cbe297da4e6,Samurai Japan,"Samurai Japan, 700 Montgomery Hwy #178, Vestavia Hills, AL 35216",33.4456827,-86.7923138,"['Japanese restaurant', 'Sushi restaurant']",4.7,438,$$,"[['Saturday', '11AM–10:30PM'], ['Sunday', '12–9:30PM'], ['Monday', '11AM–3PM'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM'], ['Friday', '11AM–3PM']]"
0x888ced3a668e885d:0xdd8bff166e7b0641,New Tokyo,"New Tokyo, 2524 Enterprise Dr, Opelika, AL 36801",32.6196811,-85.4108894,"['Japanese restaurant', 'Asian restaurant']",3.6,168,$$,"[['Friday', '10:30AM–10:30PM'], ['Saturday', '10:30AM–10:30PM'], ['Sunday', '12:30–9:30PM'], ['Monday', '10:30AM–9:30PM'], ['Tuesday', 'Closed'], ['Wednesday', '10:30AM–9:30PM'], ['Thursday', '10:30AM–9:30PM']]"
0x88890dc8823ec603:0x7eba811dad10e0ba,Rock-N-Roll Sushi - Trussville,"Rock-N-Roll Sushi - Trussville, 5078 Pinnacle Square #106, Trussville, AL 35173",33.603713,-86.64318999999999,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant']",4.3,458,$$,"[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–10PM']]"
0x888c2bf8064e9765:0x26d34c73c0939737,Yuka Roll & Pho In Montgomery,"Yuka Roll & Pho In Montgomery, 2783 Eastern Blvd, Montgomery, AL 36117",32.3438849,-86.221558,"['Japanese restaurant', 'Asian restaurant', 'Korean restaurant', 'Restaurant', 'Sushi restaurant', 'Vietnamese restaurant']",4.4,148,,"[['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM']]"
0x888957a49e56f60b:0x69f380d1fd3db67a,Hibachi Sushi Buffet,"Hibachi Sushi Buffet, 41191 US-280, Sylacauga, AL 35150",33.175325,-86.288411,"['Sushi restaurant', 'Buffet restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Restaurant']",3.6,318,$,"[['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM']]"
0x888923b1797e7555:0xa86c6958230eeb85,Ooka Chinese & Japanese Restaurant,"Ooka Chinese & Japanese Restaurant, 2005 Valleydale Rd #6, Birmingham, AL 35244",33.3457861,-86.79479549999999,"['Authentic Japanese restaurant', 'Chinese restaurant']",4.7,276,$$,"[['Friday', '11AM–2:30PM'], ['Saturday', '11AM–2:30PM'], ['Sunday', '11:30AM–9PM'], ['Monday', '11AM–2:30PM'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM']]"
0x886286a18fadc519:0x8bba94e565b364d,Hibachi Express,"Hibachi Express, 1720 6th Ave SE #5904, Decatur, AL 35601",34.580073899999995,-86.9780122,['Japanese restaurant'],4.2,253,$,"[['Friday', '10:30AM–9PM'], ['Saturday', '10:30AM–9PM'], ['Sunday', '10:30AM–9PM'], ['Monday', '10:30AM–9PM'], ['Tuesday', '10:30AM–9PM'], ['Wednesday', '10:30AM–9PM'], ['Thursday', '10:30AM–9PM']]"
0x889bb2884a980dd1:0x4d3186065e15207a,Sho Gun,"Sho Gun, 7038 Airport Blvd, Mobile, AL 36608",30.6860695,-88.2058553,['Japanese restaurant'],4.4,888,$$,"[['Friday', '11AM–9:30PM'], ['Saturday', '12–9:30PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM']]"
