gmap_id,name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x884048ca59f5859f:0xa863d10d9d146f46,Sushi Restaurant,"Sushi Restaurant, 5440 Dixie Hwy, Fairfield, OH 45014",39.3353754,-84.52516609999999,['Japanese restaurant'],3.7,8,,"[['Friday', '8AM–10PM'], ['Saturday', '8AM–10PM'], ['Sunday', '8AM–10PM'], ['Monday', '8AM–10PM'], ['Tuesday', '8AM–10PM'], ['Wednesday', '8AM–10PM'], ['Thursday', '8AM–10PM']]"
0x8830d5088b181ed7:0xff23349756b94708,Hibachi Xpress Main St,"Hibachi Xpress Main St, 1510 S Main St, Akron, OH 44301",41.0458127,-81.52761459999999,['Japanese restaurant'],3.4,76,,"[['Thursday', '11AM–11PM'], ['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '9AM–10PM'], ['Monday', '11AM–11PM'], ['Tuesday', '11AM–11PM'], ['Wednesday', '11AM–11PM']]"
0x8836ab9e029c6dfd:0x38bff251229bc95a,Sumo steakhouse &sushi,"Sumo steakhouse &sushi, 2350 E State St, Salem, OH 44460",40.903151199999996,-80.827658,"['Japanese restaurant', 'Restaurant']",4.4,84,,"[['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM']]"
0x883c7fb2edf72b7b:0xa501a64879a2abf2,Yama Japan express-Sushi & Hibachi,"Yama Japan express-Sushi & Hibachi, 3330 Central Ave Suite A-3, Toledo, OH 43606",41.6778392,-83.6241594,['Japanese restaurant'],4.7,121,,"[['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM']]"
0x883125215518d319:0x335a46303ba4adc1,Kenko Kent,"Kenko Kent, 220 S Depeyster St, Kent, OH 44240",41.1519505,-81.3566498,"['Sushi restaurant', 'Bubble tea store', 'Japanese restaurant']",4.3,225,,"[['Wednesday', '12–8:30PM'], ['Thursday', '12–8:30PM'], ['Friday', '12–8:30PM'], ['Saturday', '12–7:30PM'], ['Sunday', '12–7:30PM'], ['Monday', '12–8:30PM'], ['Tuesday', '12–8:30PM']]"
0x8831aa24bfdbd6a3:0x71eb1a80b5ac39d4,Yukiho Japanese Restaurant,"Yukiho Japanese Restaurant, 35101 Euclid Ave, Willoughby, OH 44094",41.6266709,-81.4368975,['Japanese steakhouse'],4.3,118,$$,"[['Wednesday', '11AM–1:30PM'], ['Thursday', '11AM–1:30PM'], ['Friday', '11AM–1:30PM'], ['Saturday', '5–9:30PM'], ['Sunday', '4:30–7:30PM'], ['Monday', '11AM–1:30PM'], ['Tuesday', '11AM–1:30PM']]"
0x883892ad1882e999:0x271a2658875e539c,Kihachi,"Kihachi, 2667 Federated Blvd, Columbus, OH 43235",40.101290899999995,-83.08886369999999,"['Japanese restaurant', 'Asian restaurant', 'Bar', 'Restaurant']",4.0,46,$$$$,"[['Wednesday', '6–10PM'], ['Thursday', '6–10PM'], ['Friday', '6–10PM'], ['Saturday', '6–10PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '6–10PM']]"
0x88388fefec7243b1:0x9bc48a3cc5d662cf,Oshio,"Oshio, 974 W 5th Ave, Columbus, OH 43212",39.988573699999996,-83.03234049999999,"['Sushi restaurant', 'Japanese restaurant']",4.5,278,,"[['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '5–10PM'], ['Sunday', '5–10PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2PM']]"
0x8830935efff5ef83:0x9777d7dd3fcc4f86,Arashi Japan Sushi & Steakhouse,"Arashi Japan Sushi & Steakhouse, 30006 Detroit Rd, Westlake, OH 44145",41.4646453,-81.9517341,"['Japanese restaurant', 'Steak house', 'Sushi restaurant']",3.8,15,,"[['Wednesday', '12–9PM'], ['Thursday', '12–9PM'], ['Friday', '12–9:30PM'], ['Saturday', '12–9:30PM'], ['Sunday', '12–8:30PM'], ['Monday', '12–9PM'], ['Tuesday', '12–9PM']]"
0x8830ff05a3e0467d:0xdcbd7e2cac23d54d,Rotasu Hibachi Carry-out (was Sakura),"Rotasu Hibachi Carry-out (was Sakura), 16122 Lakeshore Blvd, Cleveland, OH 44110",41.5792408,-81.56735929999999,"['Japanese restaurant', 'Restaurant']",4.2,165,$,"[['Wednesday', '10:30AM–8:45PM'], ['Thursday', '10:30AM–8:45PM'], ['Friday', '10:30AM–9:45PM'], ['Saturday', '10:30AM–9:45PM'], ['Sunday', '12–8:45PM'], ['Monday', '11:30AM–8:45PM'], ['Tuesday', '10:30AM–8:45PM']]"
0x8838ed90a31de3ad:0x51907b37f7a1ac05,Tokyo's Sushi,"Tokyo's Sushi, 9880 Brewster Ln, Powell, OH 43065",40.155245199999996,-83.0947554,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant', 'Korean restaurant']",4.5,78,$$,"[['Wednesday', '4–8PM'], ['Thursday', '4–8PM'], ['Friday', '4–8PM'], ['Saturday', '4–8PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '4–8PM']]"
0x883888c96182d465:0xd42ea4222516864e,Oodles Noodle & Dumpling Bar,"Oodles Noodle & Dumpling Bar, 443 E Main St, Columbus, OH 43215",39.9573539,-82.98761909999999,"['Restaurant', 'Asian restaurant', 'Catering food and drink supplier', 'Chinese restaurant', 'Delivery Chinese restaurant', 'Fast food restaurant', 'Japanese restaurant', 'Pan-Asian restaurant', 'Tea house', 'Thai restaurant']",4.3,98,,"[['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–8PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '11AM–8PM'], ['Tuesday', '11AM–8PM']]"
0x8830986a11fa0483:0x67f33c470026d28,Wasabi Japanese House,"Wasabi Japanese House, 677 Chestnut Commons Dr, Elyria, OH 44035",41.3477028,-82.0659167,"['Japanese restaurant', 'Diner']",3.7,78,,"[['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '12–10PM'], ['Saturday', '12–9PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM']]"
0x8838f54092bd63c9:0xf1020218194bd2b0,Teppanyaki,"Teppanyaki, 599 S State St, Westerville, OH 43081",40.110358399999996,-82.9273149,['Japanese restaurant'],4.2,58,,"[['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM'], ['Monday', 'Closed']]"
0x8841b3f4f0652d03:0x43c6297579375d76,Fusabowl,"Fusabowl, 165 W McMillan St, Cincinnati, OH 45219",39.1276584,-84.5183283,"['Asian fusion restaurant', 'Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.4,237,$,"[['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '12–9:30PM'], ['Monday', '11AM–9:30PM']]"
0x8830fad7b85071a3:0x98b0202b651d7f98,Rotasu Hibachi (was Sakura Broadway),"Rotasu Hibachi (was Sakura Broadway), 5855 Broadway Ave, Cleveland, OH 44127",41.465728999999996,-81.6484558,"['Japanese restaurant', 'Delivery Restaurant', 'Restaurant']",4.1,148,$,"[['Tuesday', '10:30AM–9PM'], ['Wednesday', '10:30AM–9PM'], ['Thursday', '10:30AM–9PM'], ['Friday', '10:30AM–10PM'], ['Saturday', '10:30AM–10PM'], ['Sunday', '12–9PM'], ['Monday', '10:30AM–9PM']]"
0x884748b98e414d1f:0xc8085c6eecee0c1c,Nagasaki Restaurant,"Nagasaki Restaurant, 240 E Court St, Washington Court House, OH 43160",39.537199099999995,-83.4380647,['Japanese restaurant'],4.3,138,$$,"[['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9:30PM']]"
0x8830ed269c35bc6d:0x47b63e4d0f197988,"Kintaro All You Can Eat Sushi, Hibachi & Hot Pot","Kintaro All You Can Eat Sushi, Hibachi & Hot Pot, 3111 Westgate Mall a128, Fairview Park, OH 44126",41.4613569,-81.8497458,"['Sushi restaurant', 'Asian restaurant', 'Hot pot restaurant', 'Japanese restaurant']",4.5,188,,"[['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM']]"
0x8836aaa4382fffff:0xc1a37f7177be981c,Hibachi Express,"Hibachi Express, 2955 E State St, Salem, OH 44460",40.901545999999996,-80.8168869,['Japanese restaurant'],4.5,138,,"[['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '12–10PM'], ['Monday', '11AM–10PM']]"
0x88405a063ce7e0e1:0xd703b0efc6b6f1fd,GEISHA is now under new ownership (Called Miayko Sushi and Grill),"GEISHA is now under new ownership (Called Miayko Sushi and Grill), 7691 Voice of America Centre Dr, West Chester Township, OH 45069",39.3538889,-84.36388889999999,"['Japanese restaurant', 'European restaurant', 'Sushi restaurant']",3.6,46,,"[['Tuesday', '3–10PM'], ['Wednesday', '3–10PM'], ['Thursday', '3–10PM'], ['Friday', '12–10:30PM'], ['Saturday', '12–10:30PM'], ['Sunday', '12–9:30PM'], ['Monday', '3–10PM']]"
0x88405a08f4ffb24d:0x10fba18136b9163f,Dancing Roll - Hyde Park,"Dancing Roll - Hyde Park, 3443 Edwards Rd, Cincinnati, OH 45208",39.1388056,-84.4435274,"['Asian restaurant', 'Japanese restaurant']",4.3,344,$,"[['Tuesday', '11AM–12AM'], ['Wednesday', '11AM–12AM'], ['Thursday', '11AM–12AM'], ['Friday', '11AM–12AM'], ['Saturday', '11AM–12AM'], ['Sunday', '2–9:30PM'], ['Monday', '11AM–12AM']]"
0x88489c34314a3971:0xe35ad138e78adde0,Fuji Express,"Fuji Express, 59 Ohio River Plaza, Gallipolis, OH 45631",38.826280499999996,-82.1668433,"['Authentic Japanese restaurant', 'Japanese restaurant', 'Japanese steakhouse', 'Sushi restaurant']",4.3,112,,"[['Monday', 'Closed'], ['Tuesday', '11AM–8:30PM'], ['Wednesday', '11AM–8:30PM'], ['Thursday', '11AM–8:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–8:30PM']]"
0x8830d152b1d0bd33:0xe2869aec0551ee74,Kintaro All You Can Eat Sushi & Hot Pot,"Kintaro All You Can Eat Sushi & Hot Pot, 4054 Medina Rd, Akron, OH 44333",41.1312419,-81.6457176,"['Japanese restaurant', 'Asian fusion restaurant', 'Buffet restaurant', 'Hot pot restaurant', 'Authentic Japanese restaurant', 'Japanese steakhouse', 'Kyoto style Japanese restaurant', 'Restaurant', 'Southeast Asian restaurant', 'Sushi restaurant']",4.0,38,,"[['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM']]"
0x88311fe293556283:0xe35a3c029cd45f1d,Pacific Chinese Buffet,"Pacific Chinese Buffet, 307 Highland Rd, Macedonia, OH 44056",41.2995561,-81.51455729999999,"['Restaurant', 'Asian restaurant', 'Buffet restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Seafood restaurant', 'Vegetarian restaurant']",3.9,38,$$,"[['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–3:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9:30PM']]"
0x8831291458749ac5:0x49527981c45315e,Jasmine Home Cooking,"Jasmine Home Cooking, At Northside Marketplace, 21 Furnace St, Akron, OH 44308",41.088763199999995,-81.5155171,"['Authentic Japanese restaurant', 'Bubble tea store', 'Japanese curry restaurant', 'Rice restaurant', 'Udon noodle restaurant', 'Vegan restaurant', 'Vegetarian restaurant']",4.8,58,$$,"[['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '12–6:30PM'], ['Thursday', '12–6:30PM'], ['Friday', '12–6:30PM'], ['Saturday', '12–6:30PM'], ['Sunday', 'Closed']]"
0x8838ed6d24a96f8d:0x4f57bae6c46df8f,Kintsugi Sushi Bar,"Kintsugi Sushi Bar, 6750 Longshore St, Dublin, OH 43017",40.104623,-83.1097393,"['Sushi restaurant', 'Authentic Japanese restaurant', 'Yakitori restaurant']",4.7,8,$,"[['Monday', '10:30AM–5PM'], ['Tuesday', '10:30AM–8:30PM'], ['Wednesday', '10:30AM–8:30PM'], ['Thursday', '10:30AM–8:30PM'], ['Friday', '10:30AM–9PM'], ['Saturday', '10:30AM–9PM'], ['Sunday', '10:30AM–5PM']]"
0x883890df1128dc67:0xb229ed05512e649d,Mikado Japanese Restaurant,"Mikado Japanese Restaurant, 5261 Westpointe Plaza Drive, Columbus, OH 43228",39.9825,-83.149127,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.1,58,$$,"[['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9PM']]"
0x883f509233229997:0xab18292e76fbcf3b,Yamato Steak House Japan,"Yamato Steak House Japan, 3467 E National Rd, Springfield, OH 45505",39.9225034,-83.74925429999999,"['Restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.4,138,$$,"[['Monday', 'Closed'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '12–9PM']]"
0x88388ec77595d107:0x132cfcd2ed04d673,FUSIAN,"FUSIAN, 14 E 11th Ave, Columbus, OH 43201",39.9948829,-83.0065426,"['Asian restaurant', 'Japanese restaurant', 'Restaurant', 'Sushi restaurant', 'Vegetarian restaurant']",4.3,67,,"[['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM']]"
0x8836d6d10fec3a7f:0xb73a862eca0e0bc6,Li Asian Cuisine,"Li Asian Cuisine, 4695 Dressler Rd NW, Canton, OH 44718",40.8489848,-81.4349593,"['Asian restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Restaurant', 'Sushi restaurant']",4.5,217,$$,"[['Monday', 'Closed'], ['Tuesday', '10:30AM–10PM'], ['Wednesday', '10:30AM–10PM'], ['Thursday', '10:30AM–10PM'], ['Friday', '10:30AM–10PM'], ['Saturday', '10:30AM–10PM'], ['Sunday', '12–9PM']]"
0x88468b5fdcefc5b5:0xfe599f123860ee23,Yamato Japanese Steakhouse,"Yamato Japanese Steakhouse, 2807 Scioto Trail, Portsmouth, OH 45662",38.7569017,-82.9914414,"['Japanese steakhouse', 'Sushi restaurant']",4.4,198,$$,"[['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '12–9PM']]"
0x8833e3432dee1bf7:0xced82562d38fb987,Hanami Express,"Hanami Express, 1520 S Raccoon Rd, Austintown, OH 44515",41.085077,-80.732721,['Japanese restaurant'],4.5,273,$,"[['Sunday', '12–9:30PM'], ['Monday', '11AM–10PM'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM']]"
0x8830fc1a90a477a7:0x7c9472cb6bb12d4f,Teriyaki Express,"Teriyaki Express, 13201 Superior Ave, East Cleveland, OH 44112",41.5233053,-81.59077119999999,['Japanese restaurant'],3.9,278,$,"[['Sunday', '11AM–9PM'], ['Monday', '11:30AM–10PM'], ['Tuesday', '11:30AM–10PM'], ['Wednesday', '11:30AM–10PM'], ['Thursday', '11:30AM–10PM'], ['Friday', '10:30AM–11PM'], ['Saturday', '10:30AM–11PM']]"
0x8840c700841b05ff:0xc0bd06c9bbe4f77,Yamato Japanese Restaurant,"Yamato Japanese Restaurant, 1362 Rombach Ave, Wilmington, OH 45177",39.4476687,-83.80501009999999,"['Japanese restaurant', 'Restaurant']",4.5,178,$$,"[['Sunday', '11:30AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM']]"
0x8831026bde92b47f:0x3315b9bb78e29d9c,Sushi Rock,"Sushi Rock, 2101 Richmond Rd, Beachwood, OH 44122",41.500509199999996,-81.49647259999999,"['Japanese restaurant', 'Restaurant', 'Steak house', 'Sushi restaurant']",3.2,18,$$,
0x8831a5bd7e3d4613:0xb526cb56a6cb08bb,Maki Mentor,"Maki Mentor, 9582 Diamond Centre Dr, Mentor, OH 44060",41.7141677,-81.2952155,['Japanese restaurant'],4.6,131,,"[['Sunday', '1–8PM'], ['Monday', 'Closed'], ['Tuesday', '12–8PM'], ['Wednesday', '12–8PM'], ['Thursday', '12–8PM'], ['Friday', '12–8:30PM'], ['Saturday', '12–8:30PM']]"
0x8831a571658555f5:0xf537ae48f0636e90,Ichiraku Ramen,"Ichiraku Ramen, 9853 Johnnycake Ridge Rd Unit#15, Mentor, OH 44060",41.6729797,-81.28244889999999,['Japanese restaurant'],4.6,148,,"[['Saturday', '11AM–2:30PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM']]"
0x8838f5b7f3279ec3:0x94b90140bf1f665d,Genjigo,"Genjigo, 14 E Schrock Rd, Westerville, OH 43081",40.1111193,-82.9251436,"['Restaurant', 'Fast food restaurant', 'Japanese restaurant', 'Japanese steakhouse']",4.4,8,,"[['Saturday', '11AM–9:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM']]"
0x8836d6cc782ca4ab:0x5cb91cc99b6cb665,Sarku Japan,"Sarku Japan, 4230 Belden Village St NW, Canton, OH 44718",40.8564903,-81.4269092,"['Japanese restaurant', 'Asian restaurant', 'Fast food restaurant', 'Restaurant', 'Sushi restaurant', 'Teppanyaki restaurant']",4.4,118,$,"[['Saturday', '11AM–7PM'], ['Sunday', '12–6PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM'], ['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM']]"
0x883891b4052986db:0x4a1e0c718f1c4e50,Daruma Japanese Steakhouse,"Daruma Japanese Steakhouse, 5261 Westpointe Plaza Drive, Columbus, OH 43228",39.98241,-83.1487942,['Japanese steakhouse'],4.3,184,$$,"[['Saturday', '11:30AM–2PM'], ['Sunday', '3–9PM'], ['Monday', '11:30AM–2PM'], ['Tuesday', '11:30AM–2PM'], ['Wednesday', '11:30AM–2PM'], ['Thursday', '11:30AM–2PM'], ['Friday', '11:30AM–2PM']]"
0x883c0a454a0c2141:0x578297be64da7370,Uraku Japanese Restaurant,"Uraku Japanese Restaurant, 1616 E Wooster St #7, Bowling Green, OH 43402",41.3732784,-83.62228859999999,"['Japanese restaurant', 'Sushi restaurant']",4.3,104,$$,"[['Saturday', 'Closed'], ['Sunday', '12–2AM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed'], ['Thursday', 'Closed'], ['Friday', 'Closed']]"
0x8849cbfb639904af:0xd7e83bf45dbe22dc,Shogun Sushi & Hibachi,"Shogun Sushi & Hibachi, 466 Pike St, Marietta, OH 45750",39.409768799999995,-81.4322574,['Japanese restaurant'],4.6,298,$,"[['Saturday', '12–10PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10PM']]"
0x883c7ef42d5a4d5b:0x19374c232213f41d,Sori Sushi,"Sori Sushi, 5236 Monroe St Suite F, Toledo, OH 43623",41.7018759,-83.65151469999999,"['Sushi restaurant', 'Asian restaurant', 'Japanese restaurant']",4.5,198,$$,"[['Saturday', '4:30–10:30PM'], ['Sunday', 'Closed'], ['Monday', '11:30AM–2:30PM'], ['Tuesday', '11:30AM–2:30PM'], ['Wednesday', '11:30AM–2:30PM'], ['Thursday', '11:30AM–2:30PM'], ['Friday', '11:30AM–2:30PM']]"
0x8830931a1d87763f:0x7246d060d36232a7,J & J Asian Mart Inc. (동양식품),"J & J Asian Mart Inc. (동양식품) 24529 Lorain Rd, North Olmsted, OH 44070",41.4260236,-81.89310929999999,"['Asian grocery store', 'Appliance store', 'Cosmetics store', 'Health food store', 'Japanese grocery store', 'Korean grocery store', 'Variety store']",4.5,108,,"[['Friday', '10AM–7PM'], ['Saturday', '10AM–7PM'], ['Sunday', '1:30–5PM'], ['Monday', 'Closed'], ['Tuesday', '10AM–7PM'], ['Wednesday', '10AM–7PM'], ['Thursday', '10AM–7PM']]"
0x8841cb33d1ef6417:0xd1ff6d3136dfbbd,Sakura Steak House,"Sakura Steak House, 5510 Rybolt Rd, Cincinnati, OH 45248",39.1949038,-84.66476449999999,"['Japanese steakhouse', 'Asian restaurant', 'Restaurant', 'Seafood restaurant', 'Sushi restaurant']",4.1,376,$$,"[['Friday', '4–9:30PM'], ['Saturday', '4–9:30PM'], ['Sunday', '3–8PM'], ['Monday', '4–8:30PM'], ['Tuesday', '4–8:30PM'], ['Wednesday', '4–8:30PM'], ['Thursday', '4–8:30PM']]"
0x884107a3a3930ba9:0xd04fc872d2324634,Sakura Japanese Grill,"Sakura Japanese Grill, 1212 Ohio Pike, Amelia, OH 45102",39.0472525,-84.2450765,['Japanese restaurant'],4.6,364,$,"[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x8830e020e0798ae9:0xcbe14fbf2c96bbec,Fuji Japanese Restaurant,"Fuji Japanese Restaurant, 8210 Macedonia Commons Blvd, Macedonia, OH 44056",41.3114585,-81.51896889999999,['Japanese restaurant'],4.1,188,$$,"[['Friday', '11:30AM–2:30PM'], ['Saturday', '12:30–8PM'], ['Sunday', '12:30–8PM'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–2:30PM'], ['Wednesday', '11:30AM–2:30PM'], ['Thursday', '11:30AM–2:30PM']]"
0x88311f2c29f75b61:0x190678f35f5da04c,Sushi En,"Sushi En, 8900 Hadden Rd, Twinsburg, OH 44087",41.3107192,-81.45343319999999,['Japanese steakhouse'],4.2,85,,"[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM']]"
0x883eab17e404911b:0x917b7b67b342e6a3,Asian Grill,"Asian Grill, 1813 Tiffin Ave, Findlay, OH 45840",41.0520534,-83.6134948,"['Japanese restaurant', 'Restaurant']",4.0,117,$$,"[['Friday', '11AM–2PM'], ['Saturday', '11AM–2PM'], ['Sunday', '11AM–2PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM'], ['Thursday', '11AM–2PM']]"
0x8840892662af59d7:0xe0ca8bb84d443a5f,Sushi Hana,"Sushi Hana, 1501 Lyons Rd, Dayton, OH 45458",39.6263529,-84.1982803,"['Sushi restaurant', 'Japanese restaurant', 'Korean restaurant']",4.3,237,$$,"[['Friday', '4–9PM'], ['Saturday', '4–9PM'], ['Sunday', 'Closed'], ['Monday', '4–9PM'], ['Tuesday', '4–9PM'], ['Wednesday', '4–9PM'], ['Thursday', '4–9PM']]"
0x8836fcad41fd1e35:0xaa62f12f748c10c6,Osaka Japan grille,"Osaka Japan grille, 400 Mill Ave SE # 601, New Philadelphia, OH 44663",40.480655899999995,-81.44122469999999,"['Asian restaurant', 'Japanese restaurant', 'Restaurant']",4.1,18,,"[['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', '12–6PM'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM']]"
0x88309927876c13cf:0xa1ed921d2a8cdb90,Yummy Sushi,"Yummy Sushi, 677 Chestnut Commons Dr, Elyria, OH 44035",41.3476597,-82.06593749999999,['Japanese restaurant'],4.3,68,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
0x883893533f09249f:0x1b3e5d575139048e,Cafe China,"Cafe China, 6796 Perimeter Loop Rd, Dublin, OH 43017",40.103966,-83.15772199999999,"['Chinese restaurant', 'Japanese restaurant']",3.8,128,$,"[['Thursday', '11AM–9:30PM'], ['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM']]"
0x8841b15b6b4ab851:0x86685168d57a0b7,Corner Bistro,"Corner Bistro, 307 Sycamore St, Cincinnati, OH 45202",39.099627999999996,-84.5077786,"['Japanese restaurant', 'Asian fusion restaurant', 'Sushi restaurant']",4.5,185,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
0x8841ca734405ad75:0x84188233399d79cd,Aji Ichiban - Japanese Steak House - Hibachi - Bar,"Aji Ichiban - Japanese Steak House - Hibachi - Bar, 5714 Glenway Ave, Cincinnati, OH 45238",39.1350544,-84.611873,"['Japanese restaurant', 'Cocktail bar', 'Seafood restaurant', 'Steak house']",3.8,144,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–10PM'], ['Saturday', '12–10PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
