gmap_id,name,address,latitude,longitude,category,avg_rating,num_of_reviews,price,hours
0x89b64f5b437d90e1:0x457701b9d98af5df,Murasaki,"Murasaki, 12158 Fairfax Towne Center, Fairfax, VA 22033",38.8667072,-77.3680048,"['Japanese restaurant', 'Sushi restaurant']",4.3,218,$$,"[['Sunday', '11:30AM–9:30PM'], ['Monday', '10:30AM–2:30PM'], ['Tuesday', '10:30AM–2:30PM'], ['Wednesday', '10:30AM–2:30PM'], ['Thursday', '10:30AM–2:30PM'], ['Friday', '11:30AM–10PM'], ['Saturday', '11:30AM–10PM']]"
0x89b7ad5e4e0464af:0xa5cba174b630ad44,Sarku Japan,"Sarku Japan, 6500 Springfield Mall, Springfield, VA 22150",38.7750299,-77.174736,"['Japanese restaurant', 'Fast food restaurant', 'Restaurant', 'Sushi restaurant', 'Teppanyaki restaurant']",3.0,88,$,"[['Sunday', '11AM–7PM'], ['Monday', '10AM–9:30PM'], ['Tuesday', '10AM–9:30PM'], ['Wednesday', '10AM–9:30PM'], ['Thursday', '10AM–9:30PM'], ['Friday', '10AM–9:30PM'], ['Saturday', '10AM–9:30PM']]"
0x89b65600c9ed58db:0x3db144088fc185e3,Sushi Jin Next Door,"Sushi Jin Next Door, 14901 Potomac Town Pl #135, Woodbridge, VA 22191",38.630165,-77.28801,"['Japanese restaurant', 'Authentic Japanese restaurant', 'Ramen restaurant', 'Sushi restaurant']",4.4,578,$$,"[['Saturday', '12AM–10:30PM'], ['Sunday', '12AM–9:30PM'], ['Monday', '11AM–3PM'], ['Tuesday', '11AM–3PM'], ['Wednesday', '11AM–3PM'], ['Thursday', '11AM–3PM'], ['Friday', '11AM–3PM']]"
0x89b7b426a24804ab:0xe5b60fef2a1c277e,Yona by Mike Isabella,"Yona by Mike Isabella, 4000 Wilson Blvd suite c, Arlington, VA 22203",38.879518,-77.1079068,"['Japanese restaurant', 'Asian restaurant', 'Noodle shop', 'Sushi restaurant']",3.9,248,$$,"[['Saturday', '11:30AM–10PM'], ['Sunday', '11:30AM–9PM'], ['Monday', '11:30AM–9PM'], ['Tuesday', '11:30AM–9PM'], ['Wednesday', '11:30AM–9PM'], ['Thursday', '11:30AM–10PM'], ['Friday', '11:30AM–10PM']]"
0x89b00f1d57661b6b:0x68d35ffdacf136b3,Sakura Express,"Sakura Express, 1202 N Main St #130, Suffolk, VA 23434",36.748354,-76.58241199999999,"['Japanese restaurant', 'Sushi restaurant']",4.1,244,$,"[['Saturday', '11AM–9:45PM'], ['Sunday', '11AM–9:45PM'], ['Monday', '11AM–9:45PM'], ['Tuesday', '11AM–9:45PM'], ['Wednesday', '11AM–9:45PM'], ['Thursday', '11AM–9:45PM'], ['Friday', '11AM–9:45PM']]"
0x89b6f83fac864751:0x17ffea51e166715b,Fo Japanese Bistro,"Fo Japanese Bistro, 5081 Waterway Dr, Dumfries, VA 22025",38.6102389,-77.35819169999999,"['Japanese restaurant', 'Restaurant']",4.4,248,$$,"[['Saturday', '4–9PM'], ['Sunday', '4–9PM'], ['Monday', '4–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '4–9PM'], ['Thursday', '4–9PM'], ['Friday', '4–9PM']]"
0x89b6fb8ca925310d:0x6829ce65512329d0,Tokyo Japanese Restaurant on Quantico,"Tokyo Japanese Restaurant on Quantico, 402 Potomac Ave, Quantico, VA 22134",38.522034399999995,-77.29256,['Japanese restaurant'],4.2,148,$$,"[['Saturday', '12–8:30PM'], ['Sunday', 'Closed'], ['Monday', '10:30AM–8:30PM'], ['Tuesday', '10:30AM–8:30PM'], ['Wednesday', '10:30AM–8:30PM'], ['Thursday', '10:30AM–8:30PM'], ['Friday', '10:30AM–8:30PM']]"
0x89b7b6ba5ac44b61:0x42fae005f1d5013,Maruko Japanese Restaurant,"Maruko Japanese Restaurant, 2915 Columbia Pike, Arlington, VA 22204",38.8626858,-77.08757039999999,"['Japanese restaurant', 'Restaurant', 'Sushi restaurant']",3.5,8,$$,"[['Saturday', '12–10:30PM'], ['Sunday', '5–9:30PM'], ['Monday', '11:30AM–10PM'], ['Tuesday', '11:30AM–10PM'], ['Wednesday', '11:30AM–10PM'], ['Thursday', '11:30AM–10PM'], ['Friday', '11:30AM–10:30PM']]"
0x89b08a69a169abb9:0xe6809c35dced5a94,Sushiya,"Sushiya, 4511 John Tyler Hwy, Williamsburg, VA 23185",37.2517326,-76.7636174,"['Japanese restaurant', 'Sushi restaurant']",4.5,148,$$,"[['Saturday', '12:30–8:30PM'], ['Sunday', '5–8:30PM'], ['Monday', '11:30AM–2:30PM'], ['Tuesday', '11:30AM–2:30PM'], ['Wednesday', '11:30AM–2:30PM'], ['Thursday', '11:30AM–2:30PM'], ['Friday', '11:30AM–2:30PM']]"
0x89bac19fc5749f3b:0xc1a7987b4fc45cad,Sapporo East,"Sapporo East, 2129 General Booth Blvd # 112, Virginia Beach, VA 23454",36.767897,-76.0158591,"['Asian restaurant', 'Japanese restaurant', 'Sushi restaurant']",4.6,148,$$,"[['Saturday', '12–9:30PM'], ['Sunday', '12–9PM'], ['Monday', '12–9PM'], ['Tuesday', 'Closed'], ['Wednesday', '12–9PM'], ['Thursday', '12–9PM'], ['Friday', '12–9:30PM']]"
0x89ba822e8483737d:0x35ebe4ec3bbc9091,Hibachi Express,"Hibachi Express, 2960 Hampton Hwy, Yorktown, VA 23693",37.1009198,-76.4172832,['Japanese restaurant'],4.4,257,$,"[['Saturday', '8AM–8PM'], ['Sunday', 'Closed'], ['Monday', '8AM–8PM'], ['Tuesday', '8AM–8PM'], ['Wednesday', '8AM–8PM'], ['Thursday', '8AM–8PM'], ['Friday', '8AM–8PM']]"
0x89b2d11c1fe89647:0x1295d6dc9f3fb99f,Izakaya Japanese Food & Sushi,"Izakaya Japanese Food & Sushi, 17928 Forest Rd, Forest, VA 24551",37.376442,-79.2492771,"['Authentic Japanese restaurant', 'Japanese restaurant', 'Sports bar', 'Sushi restaurant']",4.6,168,,"[['Saturday', '4:30–10PM'], ['Sunday', '12–3PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–2:30PM'], ['Wednesday', '11AM–2:30PM'], ['Thursday', '11AM–2:30PM'], ['Friday', '11AM–2:30PM']]"
0x89ba95df5266a3eb:0xd4df060eddc359ac,Sushi Mama,"Sushi Mama, 424 Newtown Rd, Virginia Beach, VA 23462",36.8525171,-76.177697,"['Japanese restaurant', 'Restaurant']",4.5,328,$$,"[['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '3–9PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x88501340949548cd:0x2777beaa6eae14c3,Fuji Japanese Express,"Fuji Japanese Express, 588 Cummings St, Abingdon, VA 24210",36.7014089,-81.97405309999999,['Japanese restaurant'],3.9,131,,"[['Friday', '10:30AM–11PM'], ['Saturday', '10:30AM–11PM'], ['Sunday', '10:30AM–10PM'], ['Monday', '10:30AM–10:30PM'], ['Tuesday', '10:30AM–10:30PM'], ['Wednesday', '10:30AM–10:30PM'], ['Thursday', '10:30AM–10:30PM']]"
0x89b16fb9b14d5e11:0x2a132dcf873b2e16,Takara Ramen Westchester,"Takara Ramen Westchester, 15781 WC Main St, Midlothian, VA 23113",37.5149373,-77.6920471,['Japanese restaurant'],4.4,88,,"[['Friday', '11:30AM–3PM'], ['Saturday', '11:30AM–10PM'], ['Sunday', '12–9PM'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–3PM'], ['Wednesday', '11:30AM–3PM'], ['Thursday', '11:30AM–3PM']]"
0x89b1063804e1cf8d:0x8dbc0dc729cc4bc4,Narita Japanese Sushi Restaurant,"Narita Japanese Sushi Restaurant, 13115 Rivers Bend Blvd, Chester, VA 23836",37.3506778,-77.3552778,"['Japanese restaurant', 'Sushi restaurant']",4.4,208,$$,"[['Friday', '5–9PM'], ['Saturday', '5–9PM'], ['Sunday', 'Closed'], ['Monday', '5–9PM'], ['Tuesday', '5–9PM'], ['Wednesday', '5–9PM'], ['Thursday', '5–9PM']]"
0x89b63eec4dd27999:0xeebea7fee664f024,Nagoya Sushi Bar and Japanese Steak House,"Nagoya Sushi Bar and Japanese Steak House, 43330 Junction Plaza #194, Ashburn, VA 20147",39.0356606,-77.5005192,"['Japanese restaurant', 'Asian restaurant', 'Japanese steakhouse', 'Seafood restaurant', 'Sushi restaurant']",4.1,158,$$,"[['Friday', '4–10:30PM'], ['Saturday', '4–10:30PM'], ['Sunday', '3–9PM'], ['Monday', '4:30–10PM'], ['Tuesday', '4:30–10PM'], ['Wednesday', '4:30–10PM'], ['Thursday', '4:30–10PM']]"
0x89b6c12db8c1bc9d:0x8edf7164d1a3051f,Kobe Japanese Steak & Seafood House,"Kobe Japanese Steak & Seafood House, 10119 Southpoint Pkwy, Fredericksburg, VA 22407",38.239256399999995,-77.50687219999999,['Japanese steakhouse'],4.0,264,$$,"[['Friday', '11:30AM–2:30PM'], ['Saturday', '12–10PM'], ['Sunday', '12–9PM'], ['Monday', '11:30AM–2:30PM'], ['Tuesday', '11:30AM–2:30PM'], ['Wednesday', '11:30AM–2:30PM'], ['Thursday', '11:30AM–2:30PM']]"
0x89b69801f10eaaf7:0xc9acb4ca5af78302,Tokyo Restaurant,"Tokyo Restaurant, 36099 Goodwin Dr, Locust Grove, VA 22508",38.3495389,-77.7469772,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.6,225,$$,"[['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '12–9:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x89baa43fabe52451:0x856f5058c858e6,tanko japan,"tanko japan, 2617 Moses Grandy Trail, Chesapeake, VA 23323",36.7388592,-76.3428398,"['Japanese restaurant', 'Asian restaurant']",4.2,128,$,"[['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11:30AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x89b63ed0be402691:0x562f08e11c70891d,Mr.Sushi & Mrs.Roll,"Mr.Sushi & Mrs.Roll, 43930 Farmwell Hunt Plaza, Ashburn, VA 20147",39.0233201,-77.4813552,"['Japanese restaurant', 'Restaurant']",4.4,35,,"[['Friday', '10:30AM–10PM'], ['Saturday', '10:30AM–10PM'], ['Sunday', '10:30AM–10PM'], ['Monday', '10:30AM–10PM'], ['Tuesday', '10:30AM–10PM'], ['Wednesday', '10:30AM–10PM'], ['Thursday', '10:30AM–10PM']]"
0x89b5f10a19edcde5:0x5a8a8da79f58f868,Sakura #16,"Sakura #16, 235 Market St, Winchester, VA 22603",39.222387999999995,-78.135042,['Japanese steakhouse'],4.5,98,,"[['Friday', '11AM–10:30PM'], ['Saturday', '11AM–10:30PM'], ['Sunday', '11:30AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM'], ['Thursday', '11AM–9:30PM']]"
0x89b7b1199e43f483:0x240a12f87e7fdb72,Bonchon Alexandria,"Bonchon Alexandria, 6852 Richmond Hwy, Alexandria, VA 22306",38.76932,-77.08247999999999,"['Asian fusion restaurant', 'Asian restaurant', 'Chicken restaurant', 'Chicken wings restaurant', 'Fried chicken takeaway', 'Japanese restaurant', 'Korean restaurant', 'Pan-Asian restaurant']",3.4,106,$$,"[['Friday', '11AM–12AM'], ['Saturday', '11AM–12AM'], ['Sunday', '11AM–8:30PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9:30PM']]"
0x89b387c42c660bdb:0x1415bb0d5e7e0db7,Szechuan Restaurant,"Szechuan Restaurant, 2006 Holiday Dr #2817, Charlottesville, VA 22901",38.05811,-78.49192699999999,"['Sichuan restaurant', 'Asian restaurant', 'Bar', 'Chinese restaurant', 'Japanese restaurant', 'Restaurant']",4.0,185,$,"[['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', 'Closed'], ['Thursday', '11AM–10PM']]"
0x88502d4d5de6f7d3:0x425b7aa572534564,Yummy Yummy Japanese Restaurant,"Yummy Yummy Japanese Restaurant, 232 E Main St, Marion, VA 24354",36.833886299999996,-81.517104,['Japanese restaurant'],4.4,278,$$,"[['Friday', '11AM–9PM'], ['Saturday', '11:30AM–9PM'], ['Sunday', '11:30AM–9PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM']]"
0x89b7b177eec9e623:0x75a14ba68bee7dbd,Kisso Asian Bistro,"Kisso Asian Bistro, 300 King St, Alexandria, VA 22314",38.8044021,-77.0427486,"['Asian restaurant', 'Asian fusion restaurant', 'Bistro', 'Chinese restaurant', 'Authentic Japanese restaurant', 'Japanese restaurant', 'Southeast Asian restaurant', 'Sushi restaurant', 'Thai restaurant']",4.8,97,,"[['Thursday', '11:30AM–9:30PM'], ['Friday', '11:30AM–10PM'], ['Saturday', '11:30AM–10PM'], ['Sunday', '12–9:30PM'], ['Monday', '11:30AM–9:30PM'], ['Tuesday', '11:30AM–9:30PM'], ['Wednesday', '11:30AM–9:30PM']]"
0x89b63990e3fc6f1f:0x501d60c1f02fdfda,Bonchon Sterling,"Bonchon Sterling, 20921 Davenport Dr Unit 131, Sterling, VA 20165",39.036735,-77.41032,"['Asian fusion restaurant', 'Asian restaurant', 'Chicken restaurant', 'Chicken wings restaurant', 'Fried chicken takeaway', 'Japanese restaurant', 'Korean restaurant', 'Pan-Asian restaurant']",3.5,144,$$,"[['Thursday', '11:30AM–8:30PM'], ['Friday', '11:30AM–8:30PM'], ['Saturday', '11:30AM–8:30PM'], ['Sunday', '11:30AM–8:30PM'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–8:30PM'], ['Wednesday', '11:30AM–8:30PM']]"
0x89b65cf7ac94df61:0x349fcdd9897f6d6,Sumo Japanese Steakhouse,"Sumo Japanese Steakhouse, 8359 Sudley Rd, Manassas, VA 20109",38.7753815,-77.5006885,"['Steak house', 'Asian restaurant', 'Japanese restaurant', 'Japanese steakhouse', 'Seafood restaurant', 'Sushi restaurant']",4.5,315,$$,"[['Thursday', '4:30–8PM'], ['Friday', '4:30–9PM'], ['Saturday', '2–9PM'], ['Sunday', '12–8PM'], ['Monday', '4:30–8PM'], ['Tuesday', '4:30–8PM'], ['Wednesday', '4:30–8PM']]"
0x89b477fe5252eeeb:0x6d7afb1dd1086825,Kyoto Restaurant,"Kyoto Restaurant, 1864 Rio Hill Center, Charlottesville, VA 22901",38.087417699999996,-78.4749841,"['Japanese restaurant', 'Asian restaurant']",4.3,78,$$,"[['Thursday', '11AM–9:30PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', 'Closed'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM']]"
0x89b7b4c1c9e50959:0x9bd07b4f3aab2cdd,Maneki Neko Japanese Restaurant,"Maneki Neko Japanese Restaurant, 238 W Broad St, Falls Church, VA 22046",38.883611099999996,-77.17277779999999,"['Japanese restaurant', 'Authentic Japanese restaurant', 'Sushi restaurant']",4.6,365,$$,"[['Thursday', '11AM–2PM'], ['Friday', '11AM–2PM'], ['Saturday', '12–2PM'], ['Sunday', '12–2PM'], ['Monday', '11AM–2PM'], ['Tuesday', '11AM–2PM'], ['Wednesday', '11AM–2PM']]"
0x89b644fce5e7de35:0x22e289e62a89d7db,Tomo Izakaya Japanese Sushi and Grill,"Tomo Izakaya Japanese Sushi and Grill, 13810 Braddock Rd A, Centreville, VA 20121",38.8384047,-77.4272726,"['Japanese restaurant', 'Restaurant', 'Sushi restaurant']",4.3,638,$$,"[['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '11AM–10PM'], ['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM']]"
0x89b7ad50c8755b19:0x6156105e7480bce,Sarku Japan Teriyaki & Sushi Express,"Sarku Japan Teriyaki & Sushi Express, 7000A Brookfield Plaza, Springfield, VA 22150",38.773191499999996,-77.18441539999999,"['Japanese restaurant', 'Fast food restaurant', 'Noodle shop', 'Restaurant', 'Sushi restaurant', 'Teppanyaki restaurant']",3.6,168,$,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–9PM'], ['Saturday', '11AM–9PM'], ['Sunday', '11AM–9PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
0x89b7b0ff7ab44a53:0x7c8b176d4892400,Nasime Japanese Restaurant,"Nasime Japanese Restaurant, 1209 King St, Alexandria, VA 22314",38.805934799999996,-77.0528647,['Japanese restaurant'],4.7,225,$$$,"[['Thursday', '5:30–10PM'], ['Friday', '5:30–10PM'], ['Saturday', '5:30–10PM'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', '5:30–10PM'], ['Wednesday', '5:30–10PM']]"
0x89b63f229343c1a7:0x3ea34078fe27c113,Sakura Grill Ashburn,"Sakura Grill Ashburn, 43670 Greenway Corporate Dr #112, Ashburn, VA 20147",39.0100561,-77.4920058,"['Japanese steakhouse', 'Asian restaurant', 'Chinese noodle restaurant', 'Chinese takeaway', 'Delivery Chinese restaurant', 'Restaurant', 'Sushi restaurant', 'Sushi takeaway']",4.5,237,$$,"[['Thursday', '11:30AM–10PM'], ['Friday', '11:30AM–10:30PM'], ['Saturday', '11:30AM–10:30PM'], ['Sunday', '11:30AM–10PM'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–10PM'], ['Wednesday', '11:30AM–10PM']]"
0x89b5eef01ca80c4b:0x523c2dfeee312c9b,Ichiban Japanese Steak & Seafood House,"Ichiban Japanese Steak & Seafood House, 2058 S Pleasant Valley Rd, Winchester, VA 22601",39.161394,-78.16654799999999,"['Japanese restaurant', 'Asian restaurant', 'Restaurant', 'Seafood restaurant', 'Sushi restaurant']",4.3,404,$$,"[['Thursday', '12–9PM'], ['Friday', '12–9:30PM'], ['Saturday', '12–9:30PM'], ['Sunday', '12–8:30PM'], ['Monday', '12–9PM'], ['Tuesday', '12–9PM'], ['Wednesday', '12–9PM']]"
0x89b7b55b0fe4d363:0xacb96deae3672c4,Tama Sushi,"Tama Sushi, 6828 Old Dominion Dr, McLean, VA 22101",38.9349661,-77.1793012,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.4,78,$$,"[['Thursday', '11:30AM–9PM'], ['Friday', '11:30AM–9PM'], ['Saturday', '12–9PM'], ['Sunday', '12–9PM'], ['Monday', 'Closed'], ['Tuesday', '11:30AM–9PM'], ['Wednesday', '11:30AM–9PM']]"
0x89bae992d2b3cac3:0xdfe16029a06efcd2,Alkaline Baby Izakaya,"Alkaline Baby Izakaya, 510 17th 1/2 St Suite A, Virginia Beach, VA 23451",36.8449077,-75.9803087,['Japanese restaurant'],4.9,48,,"[['Thursday', '5–9PM'], ['Friday', '5–9PM'], ['Saturday', '5–9PM'], ['Sunday', '5–9PM'], ['Monday', '5–9PM'], ['Tuesday', 'Closed'], ['Wednesday', 'Closed']]"
0x89b08a4a84bc79ab:0x248b47e26db44d5e,Gold Taste Sushi and Japanese Restaurant,"Gold Taste Sushi and Japanese Restaurant, 4680 Monticello Ave suite 18A, Williamsburg, VA 23188",37.272095799999995,-76.7570748,"['Japanese restaurant', 'Restaurant', 'Sushi restaurant']",4.4,215,,"[['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM'], ['Sunday', '12–8PM'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM']]"
0x89b2da6cc81d882d:0xe6594a2f0801109e,Yamato,"Yamato, 4915 Fort Ave, Lynchburg, VA 24502",37.380041299999995,-79.1828544,"['Restaurant', 'Chinese restaurant', 'Japanese restaurant', 'Takeout Restaurant', 'Sushi restaurant']",4.4,218,$,"[['Thursday', '11AM–10PM'], ['Friday', '11AM–10PM'], ['Saturday', '11AM–10PM'], ['Sunday', '12–9:30PM'], ['Monday', 'Closed'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM']]"
0x89bac1b3b75ebf9d:0x489d9cd2a416e08b,Molly Ramen•Poke•Tea,"Molly Ramen•Poke•Tea, 869 Lynnhaven Pkwy #109, Virginia Beach, VA 23452",36.812472,-76.07205119999999,['Japanese restaurant'],4.2,125,$$,"[['Thursday', '11AM–9:30PM'], ['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '11AM–9:30PM'], ['Monday', '11AM–9:30PM'], ['Tuesday', '11AM–9:30PM'], ['Wednesday', '11AM–9:30PM']]"
0x89b5c5d229edcc63:0xfda2da15afa13787,YamaFuji Japanese Restaurant,"YamaFuji Japanese Restaurant, 241 Chester St, Front Royal, VA 22630",38.922453999999995,-78.193175,"['Japanese restaurant', 'Asian restaurant', 'Sushi restaurant']",4.4,298,$$,"[['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '12–11PM'], ['Monday', '11AM–10PM']]"
0x89b38647e928d289:0xfd69bad4e9399dea,Lemongrass,"Lemongrass, 104 14th St NW #6, Charlottesville, VA 22903",38.034483699999996,-78.4990789,"['Thai restaurant', 'Asian restaurant', 'Japanese restaurant', 'Delivery Restaurant', 'Restaurant']",4.2,244,$$,"[['Tuesday', '11AM–8PM'], ['Wednesday', '11AM–8PM'], ['Thursday', '11AM–8PM'], ['Friday', '11AM–8PM'], ['Saturday', '12–8PM'], ['Sunday', 'Closed'], ['Monday', 'Closed']]"
0x89b2d0861219b893:0x5d8dfaadea322c65,Jade Palace Restaurant,"Jade Palace Restaurant, 7118 Timberlake Rd, Lynchburg, VA 24502",37.3614167,-79.21017429999999,"['Chinese restaurant', 'American restaurant', 'Japanese restaurant']",4.2,368,$$,"[['Tuesday', 'Closed'], ['Wednesday', '11:30AM–9:45PM'], ['Thursday', '11:30AM–9:45PM'], ['Friday', '11:30AM–9:45PM'], ['Saturday', '11:30AM–9:45PM'], ['Sunday', '11:30AM–9:45PM'], ['Monday', '11:30AM–9:45PM']]"
0x89b64bc7d14722bd:0x5013e32384d9f101,Maru Korean Cuisine & Sushi,"Maru Korean Cuisine & Sushi, 128 Maple Ave W, Vienna, VA 22180",38.900667299999995,-77.2657265,"['Korean restaurant', 'Asian fusion restaurant', 'Japanese restaurant', 'Restaurant', 'Sushi restaurant']",4.6,258,$$,"[['Monday', 'Closed'], ['Tuesday', '11:30AM–9PM'], ['Wednesday', '11:30AM–9PM'], ['Thursday', '11:30AM–9PM'], ['Friday', '11:30AM–9PM'], ['Saturday', '11:30AM–9PM'], ['Sunday', '11:30AM–9PM']]"
0x89b7b7f89a238cff:0xccaf573eebebba0a,takeshi sushi,"takeshi sushi, 2424 A, Wilson Blvd, Arlington, VA 22201",38.890401,-77.0882468,['Japanese restaurant'],4.6,27,,"[['Monday', '11:30AM–3PM'], ['Tuesday', '11:30AM–3PM'], ['Wednesday', '11:30AM–3PM'], ['Thursday', '11:30AM–3PM'], ['Friday', '11:30AM–3PM'], ['Saturday', '11:30AM–3PM'], ['Sunday', '5–9PM']]"
0x89b5c40f69d35419:0xffb931e4d16433f5,MIKADO HIBACHI & SUSHI,"MIKADO HIBACHI & SUSHI, 50 G Riverton Commons Dr #70, Front Royal, VA 22630",38.9626801,-78.1886995,"['Japanese steakhouse', 'Asian restaurant', 'Japanese restaurant', 'Steak house', 'Sushi restaurant']",4.4,368,$$,"[['Monday', '12–8:30PM'], ['Tuesday', '12–8:30PM'], ['Wednesday', '12–8:30PM'], ['Thursday', '12–8:30PM'], ['Friday', '12–8:30PM'], ['Saturday', '12–9PM'], ['Sunday', '12–9PM']]"
0x89b1111eed7c7b0d:0xf9e393ad79aa51a4,Miyabi Sushi,"Miyabi Sushi, 1712 E Main St, Richmond, VA 23223",37.533446,-77.427904,"['Japanese restaurant', 'Delivery service', 'Fine dining restaurant', 'Takeout Restaurant', 'Restaurant', 'Sushi restaurant', 'Sushi takeaway']",4.3,218,,"[['Monday', '11AM–10PM'], ['Tuesday', '11AM–10PM'], ['Wednesday', '11AM–10PM'], ['Thursday', '11AM–10PM'], ['Friday', '11AM–11PM'], ['Saturday', '11AM–11PM'], ['Sunday', '12–10PM']]"
0x89b00f0d0f6a6d6f:0x2344e3ba3303d871,sushi aka,"sushi aka, 116 W Washington St, Suffolk, VA 23434",36.7285164,-76.5836846,"['Asian restaurant', 'Japanese restaurant', 'Seafood restaurant', 'Sushi restaurant']",4.7,198,,"[['Monday', 'Closed'], ['Tuesday', '4–10PM'], ['Wednesday', '11:30AM–2PM'], ['Thursday', '11:30AM–2PM'], ['Friday', '11:30AM–2PM'], ['Saturday', '4–11PM'], ['Sunday', 'Closed']]"
0x89ba97ae7990e749:0xfca9b149445d94c1,T'San Japanese Restaurant,"T'San Japanese Restaurant, 4640 E Princess Anne Rd, Norfolk, VA 23502",36.8675875,-76.2307805,['Japanese restaurant'],4.5,252,$,"[['Sunday', 'Closed'], ['Monday', '11AM–7PM'], ['Tuesday', '11AM–7PM'], ['Wednesday', '11AM–7PM'], ['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM']]"
0x89b7b6a5496bb391:0x36084b98184155ee,Takohachi Japanese Restaurant,"Takohachi Japanese Restaurant, 3249 Columbia Pike, Arlington, VA 22204",38.8621694,-77.0913889,"['Sushi restaurant', 'Japanese restaurant']",4.5,308,$,"[['Sunday', '11:30AM–9PM'], ['Monday', '11:30AM–9PM'], ['Tuesday', '11:30AM–9PM'], ['Wednesday', '11:30AM–9PM'], ['Thursday', '11:30AM–9PM'], ['Friday', '11:30AM–9PM'], ['Saturday', '11:30AM–9PM']]"
0x89b1131bd2635919:0xff2e723bbbff5a00,Hibachi Express,"Hibachi Express, 2500 Sheila Ln, Richmond, VA 23225",37.535681,-77.533318,['Japanese restaurant'],4.2,356,$,"[['Sunday', 'Closed'], ['Monday', '11AM–9PM'], ['Tuesday', '11AM–9PM'], ['Wednesday', '11AM–9PM'], ['Thursday', '11AM–9PM'], ['Friday', '11AM–9:30PM'], ['Saturday', '11AM–9:30PM']]"
0x89b6c1818fa9277d:0x11ae2e457761faef,ICHIBAN RAMEN AND SUSHI,"ICHIBAN RAMEN AND SUSHI, 1632 Carl D. Silver Pkwy, Fredericksburg, VA 22401",38.3029644,-77.5098742,['Japanese restaurant'],4.4,233,,"[['Sunday', '11:30AM–8:30PM'], ['Monday', '11:30AM–9PM'], ['Tuesday', '11:30AM–9PM'], ['Wednesday', '11:30AM–9PM'], ['Thursday', '11:30AM–9PM'], ['Friday', '11:30AM–9:30PM'], ['Saturday', '11:30AM–9:30PM']]"
